pret,descriere,link
730,"Beyond Networks: Feedback in International Migration, Cindy Horst (Editor)",https://www.emag.ro/beyond-networks-feedback-in-international-migration-cindy-horst-editor-9781137539205/pd/D5TBVHBBM/
666,"Against Race- And Class-Based Pedagogy in Early Childhood Education, Stephanie C. Smith (Author)",https://www.emag.ro/against-race-and-class-based-pedagogy-in-early-childhood-education-stephanie-c-smith-author-9781137482013/pd/DSNMVHBBM/
666,"China's Media and Soft Power in Africa, Xiaoling Zhang (Editor)",https://www.emag.ro/china-s-media-and-soft-power-in-africa-xiaoling-zhang-editor-9781137545657/pd/D4WL9HBBM/
696,"Hacked: A Radical Approach to Hacker Culture and Crime, Kevin F. Steinmetz (Author)",https://www.emag.ro/hacked-a-radical-approach-to-hacker-culture-and-crime-kevin-f-steinmetz-author-9781479866106/pd/DTW89FBBM/
696,"The Securitization of Society: Crime, Risk, and Social Order, Marc Schuilenburg (Author)",https://www.emag.ro/the-securitization-of-society-crime-risk-and-social-order-marc-schuilenburg-author-9781479854219/pd/DYGCJDBBM/
569,"Readings of Wittgenstein's on Certainty, Daniele Moyal-Sharrock (Editor)",https://www.emag.ro/readings-of-wittgenstein-s-on-certainty-daniele-moyal-sharrock-editor-9780230535527/pd/DC4X4HBBM/
601,"Theoretical Perspectives for Direct Social Work Practice, Third Edition: A Generalist-Eclectic Approach, Nick Coady (Editor)",https://www.emag.ro/theoretical-perspectives-for-direct-social-work-practice-third-edition-a-generalist-eclectic-approach-nick-coady-editor-9780826119476/pd/DXVQFDBBM/
601,"Pragmatism and the Search for Coherence in Neuroscience, Jay Schulkin (Author)",https://www.emag.ro/pragmatism-and-the-search-for-coherence-in-neuroscience-jay-schulkin-author-9781137526724/pd/D5HSCHBBM/
633,"Gerotranscendence: A Developmental Theory of Positive Aging, Lars Tornstam (Author)",https://www.emag.ro/gerotranscendence-a-developmental-theory-of-positive-aging-lars-tornstam-author-9780826131348/pd/D2KVVHBBM/
751,The Metaphysics of Becoming de Thomas Padiyath,https://www.emag.ro/the-metaphysics-of-becoming-de-thomas-padiyath-9783110342550/pd/D1RCWBMBM/
709,"The Handbook of Gender, Sex and Media - Karen Gross",https://www.emag.ro/the-handbook-of-gender-sex-and-media-karen-gross-9781444338546/pd/DL57FHBBM/
710,Kierkegaard and Radical Discipleship de Vernard Eller,https://www.emag.ro/kierkegaard-and-radical-discipleship-de-vernard-eller-9780691650074/pd/D4K4YQBBM/
730,"The Nationalization of Scientific Knowledge in the Habsburg Empire, 1848-1918 - Mitchell G. Ash (Editor)",https://www.emag.ro/the-nationalization-of-scientific-knowledge-in-the-habsburg-empire-1848-1918-mitchell-g-ash-editor-9780230289871/pd/DLMSVHBBM/
666,"Spatial Analysis for the Social Sciences, David Darmofal (Author)",https://www.emag.ro/spatial-analysis-for-the-social-sciences-david-darmofal-author-9780521888264/pd/D47GVHBBM/
696,"Fat History: Bodies and Beauty in the Modern West, Peter N. Stearns (Author)",https://www.emag.ro/fat-history-bodies-and-beauty-in-the-modern-west-peter-n-stearns-author-9780814780695/pd/DZMLJDBBM/
569,"Chicano English in Context, Carmen Fought (Author)",https://www.emag.ro/chicano-english-in-context-carmen-fought-author-9780333986387/pd/DCBQFHBBM/
601,"Constructing Transnational and Transracial Identity: Adoption and Belonging in Sweden, Norway, and Denmark, Sigalit Ben-Zion (Author)",https://www.emag.ro/constructing-transnational-and-transracial-identity-adoption-and-belonging-in-sweden-norway-and-denmark-sigalit-ben-zion-author-9781137480644/pd/DX1SHHBBM/
633,"The Ethics of Detachment in Santayana's Philosophy, Michael Brodrick (Author)",https://www.emag.ro/the-ethics-of-detachment-in-santayana-s-philosophy-michael-brodrick-author-9781137472472/pd/D4QSVHBBM/
633,"State Phobia and Civil Society: The Political Legacy of Michel Foucault, Mitchell Dean (Author)",https://www.emag.ro/state-phobia-and-civil-society-the-political-legacy-of-michel-foucault-mitchell-dean-author-9780804789493/pd/DD16VHBBM/
752,"Key Stage 3 Maths for non-specialist teachers - Mark PatmoreHeather Davis, ed 2020",https://www.emag.ro/key-stage-3-maths-for-non-specialist-teachers-mark-patmoreheather-davis-ed-2020-9781510476394/pd/D0VDW7MBM/
754,Paradoxes de Piotr Łukowski,https://www.emag.ro/paradoxes-de-piotr-lukowski-9789400714755/pd/DF3M3MMBM/
712,"Nietzsche, Wagner, Europe de Martine Prange [Hardback]",https://www.emag.ro/nietzsche-wagner-europe-de-martine-prange-hardback-9783110315097/pd/DQK1MMMBM/
712,"Health, Rights and Dignity de Christian Erk",https://www.emag.ro/health-rights-and-dignity-de-christian-erk-9783110319262/pd/DWBYBMMBM/
730,"Migrant, Roma and Post-Colonial Youth in Education Across Europe: Being 'Visibly Different', Julia Szalai (Editor)",https://www.emag.ro/migrant-roma-and-post-colonial-youth-in-education-across-europe-being-visibly-different-julia-szalai-editor-9781137308627/pd/D3SDS0BBM/
730,"British Sociology's Lost Biological Roots: A History of Futures Past, Chris Renwick (Author)",https://www.emag.ro/british-sociology-s-lost-biological-roots-a-history-of-futures-past-chris-renwick-author-9780230356160/pd/DR130HBBM/
666,"Towards a Science of Belief Systems, Edmund Griffiths (Author)",https://www.emag.ro/towards-a-science-of-belief-systems-edmund-griffiths-author-9781137346360/pd/DTKQXHBBM/
666,"Higher Education and the Palestinian Arab Minority in Israel, Khalid Arar (Author)",https://www.emag.ro/higher-education-and-the-palestinian-arab-minority-in-israel-khalid-arar-author-9781137533418/pd/DX6ZNHBBM/
698,"Race and Racism in Russia, Nikolay Zakharov (Author)",https://www.emag.ro/race-and-racism-in-russia-nikolay-zakharov-author-9781137481191/pd/DN2TXHBBM/
698,"White-Collar Crime: Accounts of Offending Behaviour, Janice Goldstraw-White (Author)",https://www.emag.ro/white-collar-crime-accounts-of-offending-behaviour-janice-goldstraw-white-author-9780230581852/pd/DGBGSHBBM/
569,"Managing Reform in Universities: The Dynamics of Culture, Identity and Organisational Change, Bjorn Stensaker (Editor)",https://www.emag.ro/managing-reform-in-universities-the-dynamics-of-culture-identity-and-organisational-change-bjorn-stensaker-editor-9781137544414/pd/DYHGVHBBM/
569,Extremists in Our Midst,https://www.emag.ro/extremists-in-our-midst-9781137569769/pd/D9LTR2BBM/
601,"Science and the End of Ethics, Stephen G. Morris (Author)",https://www.emag.ro/science-and-the-end-of-ethics-stephen-g-morris-author-9781137499844/pd/DLKKCHBBM/
601,"Commonplace Diversity: Social Relations in a Super-Diverse Context, Susanne Wessendorf (Author)",https://www.emag.ro/commonplace-diversity-social-relations-in-a-super-diverse-context-susanne-wessendorf-author-9781349441426/pd/DTHYJDBBM/
633,"Descartes' Philosophical Revolution: A Reassessment, Hanoch Ben-Yami (Author)",https://www.emag.ro/descartes-philosophical-revolution-a-reassessment-hanoch-ben-yami-author-9781137512017/pd/DG28VHBBM/
633,"Laughter, Humor, and the (Un)Making of Gender: Historical and Cultural Perspectives, Anna Foka (Editor)",https://www.emag.ro/laughter-humor-and-the-un-making-of-gender-historical-and-cultural-perspectives-anna-foka-editor-9781137473301/pd/DJWRVHBBM/
756,"Learning from Entrepreneurial Failure: Emotions, Cognitions, and Actions - Dean A. Shepherd (Author)",https://www.emag.ro/learning-from-entrepreneurial-failure-emotions-cognitions-and-actions-dean-a-shepherd-author-9781107129276/pd/D8R9JHBBM/
757,"Gadamer's Dialectical Hermeneutics, Lauren Swayne Barthold (Author)",https://www.emag.ro/gadamer-s-dialectical-hermeneutics-lauren-swayne-barthold-author-9780739138878/pd/D0LZRHBBM/
719,Sartre and No Child Left Behind: An Existential Psychoanalytic Anthropology of Urban Schooling,https://www.emag.ro/sartre-and-no-child-left-behind-an-existential-psychoanalytic-anthropology-of-urban-schooling-9780739191590/pd/DCWPJ2BBM/
726,Notes to Literature de Theodor W. Adorno,https://www.emag.ro/notes-to-literature-de-theodor-w-adorno-9780231179645/pd/DM1TRBMBM/
730,"Disruptive Tourism and Its Untidy Guests: Alternative Ontologies for Future Hospitalities, Soile Veijola (Author)",https://www.emag.ro/disruptive-tourism-and-its-untidy-guests-alternative-ontologies-for-future-hospitalities-soile-veijola-author-9781137399496/pd/DH70PHBBM/
666,"The Sociology of Disruption, Disaster and Social Change: Punctuated Cooperation, Hendrik Vollmer (Author)",https://www.emag.ro/the-sociology-of-disruption-disaster-and-social-change-punctuated-cooperation-hendrik-vollmer-author-9781107032149/pd/DQ88SHBBM/
698,"Crime and Corruption in New Democracies, Jon Moran (Author)",https://www.emag.ro/crime-and-corruption-in-new-democracies-jon-moran-author-9780230237414/pd/DWBGSHBBM/
569,"Contemporary Debates in the Sociology of Education, Rachel, Professor Brooks (Editor)",https://www.emag.ro/contemporary-debates-in-the-sociology-of-education-rachel-professor-brooks-editor-9781137502278/pd/DB0V29BBM/
601,"The Paradigm Dialog, Egon G. Guba (Editor)",https://www.emag.ro/the-paradigm-dialog-egon-g-guba-editor-9780803938236/pd/DL4K4HBBM/
633,"The Metaphysics of Emergence, Richard Campbell (Author)",https://www.emag.ro/the-metaphysics-of-emergence-richard-campbell-author-9781137502377/pd/DLHSCHBBM/
757,"Deep Empiricism: Kant, Whitehead, and the Necessity of Philosophical Theism, Derek Malone-France (Author)",https://www.emag.ro/deep-empiricism-kant-whitehead-and-the-necessity-of-philosophical-theism-derek-malone-france-author-9780739116050/pd/DH7JKHBBM/
758,"Media, Environment and the Network Society, Alison G., Dr Anderson (Author)",https://www.emag.ro/media-environment-and-the-network-society-alison-g-dr-anderson-author-9780230217614/pd/DBPP4HBBM/
758,"Gendered Migration and the Globalization of Social Reproduction, Eleonore Kofman (Editor)",https://www.emag.ro/gendered-migration-and-the-globalization-of-social-reproduction-eleonore-kofman-editor-9780230537088/pd/D9H0FHBBM/
727,Contingent Convertibles [Cocos]: A Potent Instrument for Financial Reform - George M. Von Furstenberg (Author),https://www.emag.ro/contingent-convertibles-cocos-a-potent-instrument-for-financial-reform-george-m-von-furstenberg-author-9789814619899/pd/D3S8SHBBM/
730,"Women and Migration in Rural Europe: Labour Markets, Representations and Policies, Karin Wiest (Editor)",https://www.emag.ro/women-and-migration-in-rural-europe-labour-markets-representations-and-policies-karin-wiest-editor-9781137483034/pd/D5130HBBM/
730,"How Biology Shapes Philosophy: New Foundations for Naturalism, David Livingstone Smith (Editor)",https://www.emag.ro/how-biology-shapes-philosophy-new-foundations-for-naturalism-david-livingstone-smith-editor-9781107055834/pd/DGL2ZFBBM/
730,"Socialising Children, Allison James (Author)",https://www.emag.ro/socialising-children-allison-james-author-9780230300330/pd/DY7SHHBBM/
666,"Natural Reasons: Personality and Polity, S. L. Hurley (Author)",https://www.emag.ro/natural-reasons-personality-and-polity-s-l-hurley-author-9780195080124/pd/DMC34HBBM/
698,Emotional Politics of the Alternative Left,https://www.emag.ro/emotional-politics-of-the-alternative-left-9781108471749/pd/D0CM8LBBM/
698,"The Middle Classes and the City: A Study of Paris and London, Marie-Helene Bacque (Author)",https://www.emag.ro/the-middle-classes-and-the-city-a-study-of-paris-and-london-marie-helene-bacque-author-9781137332592/pd/DK01HHBBM/
569,"Constructing Identity in Iranian-American Self-Narrative, Maria D. Wagenknecht (Author)",https://www.emag.ro/constructing-identity-in-iranian-american-self-narrative-maria-d-wagenknecht-author-9781137479617/pd/D9QSVHBBM/
569,"Emotional Literacy in Criminal Justice: Professional Practice with Offenders, Charlotte Knight (Author)",https://www.emag.ro/emotional-literacy-in-criminal-justice-professional-practice-with-offenders-charlotte-knight-author-9781137273192/pd/DMBMSHBBM/
601,"Language and Identity: National, Ethnic, Religious, John E. Joseph",https://www.emag.ro/language-and-identity-national-ethnic-religious-john-e-joseph-9780333997536/pd/DKNL4HBBM/
601,"Counseling Theories and Techniques for Rehabilitation and Mental Health Professionals, Second Edition - Fong Chan (Editor)",https://www.emag.ro/counseling-theories-and-techniques-for-rehabilitation-and-mental-health-professionals-second-edition-fong-chan-editor-9780826198679/pd/DRGJ4HBBM/
633,"Humor, Silence, and Civil Society in Nigeria, Ebenezer Obadare (Author)",https://www.emag.ro/humor-silence-and-civil-society-in-nigeria-ebenezer-obadare-author-9781580465519/pd/DQGJVHBBM/
633,"The Science of Subjectivity, Joseph Neisser (Author)",https://www.emag.ro/the-science-of-subjectivity-joseph-neisser-author-9781137466617/pd/DFQSVHBBM/
759,Richard Rufus de Jennifer Ottman,https://www.emag.ro/richard-rufus-de-jennifer-ottman-9780197266489/pd/DPXV5BMBM/
763,"Philanthropy and Education: Strategies for Impact, Ekkehard Thumler (Author)",https://www.emag.ro/philanthropy-and-education-strategies-for-impact-ekkehard-thumler-author-9781137326249/pd/D8J6JHBBM/
730,"Arab Liberal Thought After 1967: Old Dilemmas, New Perceptions, Meir Hatina (Editor)",https://www.emag.ro/arab-liberal-thought-after-1967-old-dilemmas-new-perceptions-meir-hatina-editor-9781137554277/pd/DZLN9HBBM/
730,"Philosophy: Key Themes, Julian Baggini (Author)",https://www.emag.ro/philosophy-key-themes-julian-baggini-author-9780230296633/pd/DTW1RHBBM/
730,"Worldmaking: Psychology and the Ideology of Creativity, Michael Hanchett Hanson (Author)",https://www.emag.ro/worldmaking-psychology-and-the-ideology-of-creativity-michael-hanchett-hanson-author-9781137408044/pd/DRRRRHBBM/
730,"Conceptions of Critique in Modern and Contemporary Philosophy, Karin De Boer (Editor)",https://www.emag.ro/conceptions-of-critique-in-modern-and-contemporary-philosophy-karin-de-boer-editor-9780230245228/pd/DBDHFHBBM/
569,"Single Women in Popular Culture: The Limits of Postfeminism, Anthea Taylor (Author)",https://www.emag.ro/single-women-in-popular-culture-the-limits-of-postfeminism-anthea-taylor-author-9780230273825/pd/DTVBSHBBM/
633,"Aging, Society, and the Life Course, Fifth Edition, Leslie A., PhD Morgan (Author)",https://www.emag.ro/aging-society-and-the-life-course-fifth-edition-leslie-a-phd-morgan-author-9780826121721/pd/DPCY0HBBM/
633,"Gender, Class and Food: Families, Bodies and Health, Julie M. Parsons (Author)",https://www.emag.ro/gender-class-and-food-families-bodies-and-health-julie-m-parsons-author-9781137476401/pd/DP77JHBBM/
730,"Community Without Community in Digital Culture, Charlie Gere (Author)",https://www.emag.ro/community-without-community-in-digital-culture-charlie-gere-author-9781137026668/pd/D0WBWHBBM/
730,"Migration of Rich Immigrants: Gender, Ethnicity and Class, Alex Vailati (Author)",https://www.emag.ro/migration-of-rich-immigrants-gender-ethnicity-and-class-alex-vailati-author-9781137510761/pd/DCL14HBBM/
633,"Sleep Around the World: Anthropological Perspectives, Katie Glaskin (Editor)",https://www.emag.ro/sleep-around-the-world-anthropological-perspectives-katie-glaskin-editor-9781137320933/pd/D94RFHBBM/
633,"New Technologies in Developing Societies: From Theory to Practice, Levi Obijiofor (Author)",https://www.emag.ro/new-technologies-in-developing-societies-from-theory-to-practice-levi-obijiofor-author-9781137389329/pd/D43RFHBBM/
730,"Meanings of Violence in Contemporary Latin America, Gabriela Polit Duenas (Editor)",https://www.emag.ro/meanings-of-violence-in-contemporary-latin-america-gabriela-polit-duenas-editor-9780230113787/pd/DTL14HBBM/
633,"Mediating Cultural Diversity in a Globalised Public Space, Isabelle Rigoni (Editor)",https://www.emag.ro/mediating-cultural-diversity-in-a-globalised-public-space-isabelle-rigoni-editor-9780230348776/pd/D83J1HBBM/
633,"Occupying Power: Sex Workers and Servicemen in Postwar Japan, Sarah Kovner (Author)",https://www.emag.ro/occupying-power-sex-workers-and-servicemen-in-postwar-japan-sarah-kovner-author-9780804776912/pd/D5FN4HBBM/
97,"An Essay on Man - Ernst Cassirer, ed 2021",https://www.emag.ro/an-essay-on-man-ernst-cassirer-ed-2021-9780300254075/pd/DLZFDHMBM/
97,The Hidden Half de Michael Blastland,https://www.emag.ro/the-hidden-half-de-michael-blastland-9781786496393/pd/DHZZ1BMBM/
97,The Vaastu Workbook de Talavane Krishna,https://www.emag.ro/the-vaastu-workbook-de-talavane-krishna-9780892819409/pd/D9K7VSBBM/
94,Aisthesis de Jacques Ranciere [Paperback],https://www.emag.ro/aisthesis-de-jacques-ranciere-paperback-9781781683088/pd/DT4WMMMBM/
